retailer,brand,vendor_raw,title,sku,form,motion,power,material,price,list_price,discount_pct,url
slumberland,Ashley,Ashley Furniture,Forestmin Chairside Table,QK1045699,Other,Stationary,,Unspecified,99.99,179.99,44.4,https://www.slumberland.com/products/forestmin-chairside-table
slumberland,Ashley,Ashley Furniture,Freedan End Table,QK1045453,Other,Stationary,,Unspecified,139.99,269.99,48.1,https://www.slumberland.com/products/freedan-end-table
slumberland,Ashley,Ashley Furniture,Triston-Peaks Sofa,QK1104067,Sofa,Stationary,,Unspecified,449.99,799.99,43.8,https://www.slumberland.com/products/triston-peaks-sofa
slumberland,Ashley,Ashley Furniture,Sundown Adirondack Chair,QK1041903,Chair,Stationary,,Unspecified,219.99,429.99,48.8,https://www.slumberland.com/products/sundown-end-table-3
slumberland,Ashley,Ashley Furniture,Gauntlet Rocker Recliner,QK1104063,Recliner,Motion,,Unspecified,459.99,719.99,36.1,https://www.slumberland.com/products/gauntlet-rocker-recliner
slumberland,Ashley,Ashley Furniture,Gauntlet Reclining Sofa,QK1104061,Sofa,Motion,,Unspecified,699.99,1049.99,33.3,https://www.slumberland.com/products/gauntlet-reclining-sofa
slumberland,Ashley,Ashley Furniture,Abanson Floor Lamp,QK1092340,Other,Stationary,,Unspecified,96.99,215.99,55.1,https://www.slumberland.com/products/abanson-floor-lamp
slumberland,Ashley,Ashley Furniture,Edenfield 3 Piece Linen Left Chaise Sectional,QK1085628,Sectional,Stationary,,Fabric,1299.99,1949.98,33.3,https://www.slumberland.com/products/edenfield-linen-sectional
slumberland,Ashley,Ashley Furniture,Bolsena Sofa and Rocker Recliner,,Sofa,Motion,,Leather,1749.98,,,https://www.slumberland.com/products/bolsena-sofa-and-rocker-recliner
slumberland,Ashley,Ashley Furniture,Seyler Lane 3 Piece Left Chaise Sectional,QK1106117,Sectional,Stationary,,Unspecified,1399.99,2099.99,33.3,https://www.slumberland.com/products/seyler-lane-3-piece-left-chaise-sectional
slumberland,Flexsteel,Flexsteel,Kingman Leather Swivel Glider,QK1104704,Chair,Motion,,Leather,2099.99,3999.99,47.5,https://www.slumberland.com/products/kingman-leather-swivel-glider
slumberland,Ashley,Ashley Furniture,Sundown End Table,1170016,Other,Stationary,,Unspecified,89.99,199.99,55.0,https://www.slumberland.com/products/sundown-end-table
slumberland,Ashley,Ashley Furniture,Stayfish Rocker Recliner,QK1104041,Recliner,Motion,,Unspecified,339.99,699.99,51.4,https://www.slumberland.com/products/stayfish-rocker-recliner
slumberland,Ashley,Ashley Furniture,Jossleigh Table Lamp,QK1103586,Other,Stationary,,Unspecified,149.99,359.99,58.3,https://www.slumberland.com/products/jossleigh-table-lamp
slumberland,Best Home Furnishings,Best Home Furnishings,Brodi Swivel Accent Chair,QK1098210,Chair,Stationary,,Fabric,799.99,1459.99,45.2,https://www.slumberland.com/products/brodi-swivel-accent-chair-1
slumberland,Ashley,Ashley Furniture,Noraluna End Table,QK1106048,Other,Stationary,,Unspecified,159.99,299.99,46.7,https://www.slumberland.com/products/noraluna-end-table
slumberland,Ashley,Ashley Furniture,Noraluna Coffee Table,QK1106047,Other,Stationary,,Unspecified,259.99,549.99,52.7,https://www.slumberland.com/products/noraluna-cocktail-table
slumberland,Ashley,Ashley Furniture,Korestone Sofa Table,QK1106046,Sofa,Stationary,,Unspecified,249.99,499.99,50.0,https://www.slumberland.com/products/korestone-sofa-table
slumberland,Ashley,Ashley Furniture,Korestone End Table,QK1106045,Other,Stationary,,Unspecified,169.99,299.99,43.3,https://www.slumberland.com/products/korestone-end-table
slumberland,Ashley,Ashley Furniture,Korestone Coffee Table,QK1106044,Other,Stationary,,Unspecified,229.99,399.99,42.5,https://www.slumberland.com/products/korestone-cocktail-table
slumberland,Ashley,Ashley Furniture,Ashbryn 3 Drawer Night Stand,QK1104789,Other,Stationary,,Unspecified,299.99,599.99,50.0,https://www.slumberland.com/products/ashbryn-3-drawer-night-stand
slumberland,Ashley,Ashley Furniture,Ashbryn 5 Drawer Chest,QK1104788,Other,Stationary,,Unspecified,799.99,1479.99,45.9,https://www.slumberland.com/products/ashbryn-5-drawer-chest
slumberland,Ashley,Ashley Furniture,Ashbryn Mirror,QK1104787,Other,Stationary,,Unspecified,149.99,299.99,50.0,https://www.slumberland.com/products/ashbryn-mirror
slumberland,Ashley,Ashley Furniture,Ashbryn Dresser,QK1104786,Other,Stationary,,Unspecified,899.99,1899.99,52.6,https://www.slumberland.com/products/ashbryn-dresser
slumberland,Ashley,Ashley Furniture,Ashbryn 4 Piece Room Group,QK1104784,Other,Stationary,,Unspecified,1999.99,4139.99,51.7,https://www.slumberland.com/products/ashbryn-4-piece-room-group
slumberland,Ashley,Ashley Furniture,Ashbryn Panel Storage Bed,QK1104790,Other,Stationary,,Unspecified,599.99,1399.99,57.1,https://www.slumberland.com/products/ashbryn-panel-storage-bed
slumberland,Flexsteel,Flexsteel,Murph Swivel Glider,QK1104705,Chair,Motion,,Unspecified,1499.99,2899.99,48.3,https://www.slumberland.com/products/murph-swivel-glider
slumberland,Ashley,Ashley Furniture,Brogliano Loveseat,QK1104801,Loveseat,Stationary,,Leather,1279.99,1919.98,33.3,https://www.slumberland.com/products/brogliano-loveseat
slumberland,Ashley,Ashley Furniture,Brogliano Ottoman,QK1104799,Ottoman,Stationary,,Leather,399.99,589.99,32.2,https://www.slumberland.com/products/brogliano-ottoman
slumberland,Ashley,Ashley Furniture,Brogliano Oversized Chair and a Half,QK1104800,Chair,Stationary,,Leather,1089.99,1634.98,33.3,https://www.slumberland.com/products/brogliano-oversized-chair-and-a-half
slumberland,Ashley,Ashley Furniture,Brogliano Sofa,QK1104802,Sofa,Stationary,,Leather,1299.99,1949.98,33.3,https://www.slumberland.com/products/brogliano-sofa
slumberland,Ashley,Ashley Furniture,Ailsa Floor Lamp,QK1103593,Other,Stationary,,Unspecified,229.99,579.99,60.3,https://www.slumberland.com/products/ailsa-floor-lamp
slumberland,Ashley,Ashley Furniture,Willport Set of 2 Table Lamps,QK1103591,Other,Stationary,,Unspecified,134.99,349.99,61.4,https://www.slumberland.com/products/willport-table-lamp
slumberland,Ashley,Ashley Furniture,Aaleahya Table Lamp,QK1103590,Other,Stationary,,Unspecified,119.99,259.99,53.8,https://www.slumberland.com/products/aaleahya-table-lamp
slumberland,La-Z-Boy,La-Z-Boy,Ava 5 Piece Sectional with 2 Tri-Power Ends and 1 Tri-Power Armless,QK1098747,Sectional,Motion,Power,Unspecified,5699.99,8399.99,32.1,https://www.slumberland.com/products/ava-5-piece-sectional-with-2-tri-power-ends-and-1-tri-power-armless
slumberland,Ashley,Ashley Furniture,Huey Vineyard Chest of Drawers,QK1085989,Other,Stationary,,Unspecified,269.99,699.99,61.4,https://www.slumberland.com/products/huey-vineyard-chest-of-drawers
slumberland,Ashley,Ashley Furniture,Strumford Bar Stool,QK1046419,Other,Stationary,,Unspecified,99.99,199.99,50.0,https://www.slumberland.com/products/strumford-black-bar-stool
slumberland,Ashley,Ashley Furniture,Derekson 4 Drawer Storage Bed,QK1029105,Other,Stationary,,Unspecified,739.99,1289.98,42.6,https://www.slumberland.com/products/derekson-4-drawer-storage-bed
slumberland,Ashley,Ashley Furniture,Moriville Counter Stool,QK1028656,Other,Stationary,,Fabric,124.99,219.99,43.2,https://www.slumberland.com/products/moriville-counter-stool
slumberland,Ashley,Ashley Furniture,Gauntlet Reclining Console Loveseat,QK1104062,Loveseat,Motion,,Unspecified,699.99,1099.99,36.4,https://www.slumberland.com/products/gauntlet-reclining-console-loveseat
slumberland,Flexsteel,Flexsteel,Zecliner Sleep Kit,QK1104139,Recliner,Motion,,Fabric,150.0,219.99,31.8,https://www.slumberland.com/products/zecliner-sleep-kit
slumberland,Flexsteel,Flexsteel,Zecliner Model 3+ Petite Lift Recliner,QK1104137,Recliner,Motion,,Fabric,2799.99,3399.99,17.6,https://www.slumberland.com/products/zecliner-model-3-petite-lift-recliner
slumberland,Flexsteel,Flexsteel,Zecliner Chair Protector,QK1104140,Chair,Motion,,Fabric,130.0,199.99,35.0,https://www.slumberland.com/products/zecliner-chair-protector
slumberland,Ashley,Ashley Furniture,Top Tier 2 Piece Reclining Sofa,QK1097977,Sofa,Motion,,Fabric,999.99,1499.98,33.3,https://www.slumberland.com/products/top-tier-2-piece-reclining-sofa
slumberland,Flexsteel,Flexsteel,Sophisticated Swivel Power Recliner,QK1101559,Recliner,Motion,Power,Unspecified,1299.99,1899.99,31.6,https://www.slumberland.com/products/sophisticated-power-recliner
slumberland,Ashley,Ashley Furniture,SimpleJoy Sofa,QK1104732,Sofa,Stationary,,Unspecified,399.99,749.99,46.7,https://www.slumberland.com/products/simplejoy-sofa
slumberland,Ashley,Ashley Furniture,SimpleJoy Rocker Recliner,QK1104730,Recliner,Motion,,Unspecified,379.99,704.99,46.1,https://www.slumberland.com/products/simplejoy-rocker-recliner
slumberland,Ashley,Ashley Furniture,SimpleJoy Loveseat,QK1104731,Loveseat,Stationary,,Unspecified,389.99,734.99,46.9,https://www.slumberland.com/products/simplejoy-loveseat
slumberland,Best Home Furnishings,Best Home Furnishings,Riley Ottoman,QK1100898,Ottoman,Stationary,,Unspecified,299.99,599.99,50.0,https://www.slumberland.com/products/riley-ottoman
slumberland,Flexsteel,Flexsteel,Refined Swivel Power Recliner,QK1101561,Recliner,Motion,Power,Leather,1599.99,2349.99,31.9,https://www.slumberland.com/products/refined-power-recliner
slumberland,Southern Motion,Southern Motion,Primrose Hill Power Reclining Sofa,QK1103562,Sofa,Motion,Power,Leather,1899.99,2899.99,34.5,https://www.slumberland.com/products/primrose-hill-power-reclining-sofa
slumberland,Southern Motion,Southern Motion,Primrose Hill Power Reclining Loveseat,QK1103563,Loveseat,Motion,Power,Leather,1879.99,2879.99,34.7,https://www.slumberland.com/products/primrose-hill-power-reclining-loveseat
slumberland,Southern Motion,Southern Motion,Primrose Hill Power Recliner,QK1103564,Recliner,Motion,Power,Leather,1299.99,1949.99,33.3,https://www.slumberland.com/products/primrose-hill-power-recliner
slumberland,Southern Motion,Southern Motion,Primrose Hill Leather Power Recliner,QK1103567,Recliner,Motion,Power,Leather,1799.99,2699.99,33.3,https://www.slumberland.com/products/primrose-hill-leather-recliner
slumberland,Southern Motion,Southern Motion,Primrose Hill Leather Power Reclining Sofa,QK1103565,Sofa,Motion,Power,Leather,3199.99,4799.99,33.3,https://www.slumberland.com/products/primrose-hill-leather-power-reclining-sofa
slumberland,Southern Motion,Southern Motion,Primrose Hill Leather Power Reclining Loveseat,QK1103566,Loveseat,Motion,Power,Leather,3179.99,4779.99,33.5,https://www.slumberland.com/products/primrose-hill-leather-power-reclining-loveseat
slumberland,Ashley,Ashley Furniture,Perringhill Table Lamp,QK1103588,Other,Stationary,,Unspecified,119.99,319.99,62.5,https://www.slumberland.com/products/perringhill-table-lamp
slumberland,Ashley,Ashley Furniture,Heartcort Sofa,QK1105111,Sofa,Stationary,,Unspecified,699.99,1049.98,33.3,https://www.slumberland.com/products/heartcort-sofa
slumberland,Ashley,Ashley Furniture,Heartcort Oversized Chair and a Half,QK1105109,Chair,Stationary,,Unspecified,549.99,749.99,26.7,https://www.slumberland.com/products/heartcort-oversized-chair-and-a-half
slumberland,Ashley,Ashley Furniture,Heartcort Ottoman,QK1105108,Ottoman,Stationary,,Unspecified,349.99,524.99,33.3,https://www.slumberland.com/products/heartcort-ottoman
slumberland,Ashley,Ashley Furniture,Heartcort Loveseat,QK1105110,Loveseat,Stationary,,Unspecified,679.99,1019.99,33.3,https://www.slumberland.com/products/heartcort-loveseat
slumberland,Flexsteel,Flexsteel,Bryant 2 Piece Left Sofa Sectional,QK1103821,Sectional,Stationary,,Unspecified,5599.99,8399.99,33.3,https://www.slumberland.com/products/bryant-2-piece-left-sofa-sectional
slumberland,Ashley,Ashley Furniture,Edenfield Linen Ottoman,QK1085665,Ottoman,Stationary,,Fabric,299.99,449.99,33.3,https://www.slumberland.com/products/edenfield-ottoman-1
slumberland,Ashley,Ashley Furniture,Edenfield 3 Piece Linen Right Chaise Sectional,QK1085629,Sectional,Stationary,,Fabric,1299.99,1949.98,33.3,https://www.slumberland.com/products/edenfield-3-piece-brown-right-chaise-sectional
slumberland,Ashley,Ashley Furniture,Top Tier Oversized Rocker Recliner,QK1097974,Recliner,Motion,,Unspecified,699.99,1049.98,33.3,https://www.slumberland.com/products/top-tier-oversized-rocker-recliner
slumberland,Ashley,Ashley Furniture,Stairatt Sofa,QK1081582,Sofa,Stationary,,Fabric,499.99,779.99,35.9,https://www.slumberland.com/products/stairatt-sofa
slumberland,Ashley,Ashley Furniture,Stairatt Ottoman,QK1081574,Ottoman,Stationary,,Fabric,249.99,379.99,34.2,https://www.slumberland.com/products/stairatt-ottoman
slumberland,Ashley,Ashley Furniture,Stairatt Loveseat,QK1081572,Loveseat,Stationary,,Fabric,479.99,749.99,36.0,https://www.slumberland.com/products/stairatt-loveseat
slumberland,Ashley,Ashley Furniture,Stairatt Chair,QK1081573,Chair,Stationary,,Fabric,399.99,649.99,38.5,https://www.slumberland.com/products/stairatt-chair
slumberland,Ashley,Ashley Furniture,First Base Rocker Recliner,QK1086603,Recliner,Motion,,Leather,549.99,789.99,30.4,https://www.slumberland.com/products/first-base-rocker-recliner
slumberland,Ashley,Ashley Furniture,First Base Reclining Sofa,QK1086601,Sofa,Motion,,Leather,749.99,1499.99,50.0,https://www.slumberland.com/products/first-base-reclining-sofa
slumberland,Ashley,Ashley Furniture,First Base Reclining Loveseat,QK1086602,Loveseat,Motion,,Leather,729.99,1479.99,50.7,https://www.slumberland.com/products/first-base-reclining-loveseat
slumberland,Ashley,Ashley Furniture,Edenfield 3 Piece Linen Right Chaise Sectional and Ottoman,,Sectional,Stationary,,Fabric,1599.98,,,https://www.slumberland.com/products/edenfield-right-chaise-sectional-and-ottoman
slumberland,Ashley,Ashley Furniture,Gauntlet Reclining Sofa and Recliner,,Sofa,Motion,,Unspecified,1159.98,,,https://www.slumberland.com/products/gauntlet-reclining-sofa-and-recliner
slumberland,Ashley,Ashley Furniture,Bradney Leather Swivel Accent Chair,QK1083509,Chair,Stationary,,Leather,469.99,799.99,41.3,https://www.slumberland.com/products/bradney-leather-swivel-accent-chair
slumberland,Ashley,Ashley Furniture,Greenbriar Ottoman,QK1099578,Ottoman,Stationary,,Unspecified,239.99,499.99,52.0,https://www.slumberland.com/products/greenbriar-ottoman
slumberland,Ashley,Ashley Furniture,Ashley Peak 2.0 8 Inch Memory Foam Mattress,QK1098218,Other,Stationary,,Unspecified,219.99,519.99,57.7,https://www.slumberland.com/products/ashley-peak-2-8-inch-memory-foam-mattress
slumberland,Ashley,Ashley Furniture,Ashley Peak 2.0 12 Inch Memory Foam Mattress,QK1098226,Other,Stationary,,Unspecified,319.99,799.99,60.0,https://www.slumberland.com/products/ashley-peak-2-12-inch-memory-foam-mattress
slumberland,Ashley,Ashley Furniture,Ashley Peak 2.0 10 Inch Memory Foam Mattress,QK1098222,Other,Stationary,,Unspecified,229.99,599.99,61.7,https://www.slumberland.com/products/ashley-peak-2-10-inch-memory-foam-mattress
slumberland,Ashley,Ashley Furniture,Bradney Swivel Accent Chair,QK1085631,Chair,Stationary,,Fabric,429.99,699.99,38.6,https://www.slumberland.com/products/bradney-swivel-accent-chair
slumberland,La-Z-Boy,La-Z-Boy,La-Z-Boy Sherman Rocker Recliner,QK1102327,Recliner,Motion,,Unspecified,599.99,1199.99,50.0,https://www.slumberland.com/products/la-z-boy-sherman-rocker-recliner
slumberland,La-Z-Boy,La-Z-Boy,Arc Handle,QK1060415,Recliner,Stationary,,Unspecified,39.99,49.99,20.0,https://www.slumberland.com/products/arc-handle
slumberland,Best Home Furnishings,Best Home Furnishings,Riley Accent Chair,QK1100897,Chair,Stationary,,Fabric,569.99,899.99,36.7,https://www.slumberland.com/products/riley-accent-chair
slumberland,Ashley,Ashley Furniture,Greenbriar Sofa Chaise,QK1099579,Sofa,Stationary,,Unspecified,499.99,799.99,37.5,https://www.slumberland.com/products/greenbriar-sofa-chaise
slumberland,Ashley,Ashley Furniture,Seyler Lane 3 Piece Right Chaise Sectional,QK1099583,Sectional,Stationary,,Unspecified,1399.99,2099.99,33.3,https://www.slumberland.com/products/seyler-lane-3-piece-right-chaise-sectional
slumberland,La-Z-Boy,La-Z-Boy,Morrison Power Plus Reclining Console Loveseat,QK1064450,Loveseat,Motion,Power,Unspecified,1999.99,3599.99,44.4,https://www.slumberland.com/products/morrison-power-plus-reclining-console-loveseat
slumberland,Ashley,Ashley Furniture,Ashley Peak 2.0 8 Inch Innerspring Mattress,QK1098230,Other,Stationary,,Unspecified,169.99,399.99,57.5,https://www.slumberland.com/products/ashley-peak-2-8-inch-hybrid-mattress
slumberland,La-Z-Boy,La-Z-Boy,Belmont Rocker Recliner,QK1101741,Recliner,Motion,,Leather,1199.99,1999.0,40.0,https://www.slumberland.com/products/belmont-rocker-recliner
slumberland,La-Z-Boy,La-Z-Boy,Ava Rocker Recliner,QK1098743,Recliner,Motion,,Unspecified,899.99,1259.98,28.6,https://www.slumberland.com/products/ava-rocker-recliner
slumberland,La-Z-Boy,La-Z-Boy,Ava 5 Piece Sectional,QK1098745,Sectional,Stationary,,Unspecified,4399.99,6449.98,31.8,https://www.slumberland.com/products/ava-5-piece-sectional
slumberland,La-Z-Boy,La-Z-Boy,Ava 5 Piece Sectional with 1 Tri-Power End,QK1098744,Sectional,Motion,Power,Unspecified,4899.99,7049.98,30.5,https://www.slumberland.com/products/ava-5-piece-sectional-with-1-tri-power-end
slumberland,La-Z-Boy,La-Z-Boy,Kodie Rocker Recliner,QK1101743,Recliner,Motion,,Unspecified,899.99,1499.0,40.0,https://www.slumberland.com/products/kodie-rocker-recliner
slumberland,Ashley,Ashley Furniture,Grover Reclining Sectional and Recliner,,Sectional,Motion,,Leather,2349.98,4389.98,46.5,https://www.slumberland.com/products/grover-reclining-sectional-recliner
slumberland,Ashley,Ashley Furniture,Edenfield 3 Piece Left Chaise Sectional with Ottoman,,Sectional,Stationary,,Unspecified,1599.98,3179.98,49.7,https://www.slumberland.com/products/edenfield-3-piece-left-chaise-sectional-with-ottoman
slumberland,Ashley,Ashley Furniture,Cashton Sofa with Chair,,Sofa,Stationary,,Unspecified,1069.98,1409.98,24.1,https://www.slumberland.com/products/cashton-sofa-with-chair
slumberland,La-Z-Boy,La-Z-Boy,Astor Leather Rocker Recliner,QK1064471,Recliner,Motion,,Leather,1499.99,2499.99,40.0,https://www.slumberland.com/products/astor-leather-rocker-recliner-1
